Device,video_name,frame_number,total_patches,sector1_correct,sector2_correct,sector3_correct,sector4_correct,blur,std,correct,prnu_std
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_flat_still_0002_,5_,15,15,15,15,15,0.6961352237654321,11.904497402473982,,0.2844967
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_flat_still_0002_,6_,15,15,15,15,15,0.6923090277777778,11.939336409030176,,0.2823056
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_flat_still_0002_,7_,15,15,15,15,15,1.1704793595679013,12.03536414875303,,0.38077354
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_flat_still_0002_,8_,15,15,15,15,15,0.6694531247618498,12.086083307483225,,0.28091598
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_flat_still_0002_,9_,15,14,15,15,15,0.689296875,11.833232050376953,,0.2824971
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,0_,3,0,0,0,0,68.94255022540177,70.68939594613103,,1.4578662
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,10_,3,0,0,0,0,68.94255022540177,70.68939594613103,,1.4578662
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,11_,3,1,1,1,1,29.22237627556862,75.27187328104476,,1.0301167
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,12_,2,1,2,1,0,17.991673241954757,64.92090837518312,,0.8670847
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,13_,2,1,1,2,1,25.133079004242077,75.14416101443855,,0.8389931
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,14_,2,0,0,0,1,116.80922895062211,60.97772714887467,,1.717222
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,1_,3,0,0,1,0,225.2456299234628,60.26016052700262,,1.8464324
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,2_,2,2,0,0,0,27.90041232783745,62.07301140798969,,1.0909897
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,3_,3,0,0,0,0,25.133079004242077,75.14416101443855,,0.8389931
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,4_,2,0,1,0,1,116.80922895062211,60.97772714887467,,1.717222
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,5_,3,2,1,0,0,115.71706228157616,60.495279815949345,,1.6313002
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,6_,3,1,0,1,0,25.133079004242077,75.14416101443855,,0.8389931
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,7_,3,0,1,0,0,20.95466520672268,71.25861928983396,,0.8190357
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,8_,2,0,0,0,0,74.00782225922718,52.18938437908323,,1.3284172
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_move_0001_,9_,3,0,0,0,0,76.26052964558728,60.977353777877454,,1.552348
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,0_,3,2,3,1,1,54.86004815097058,67.97714352030883,,0.6703477
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,10_,3,1,3,0,0,49.44548446708991,67.25475099159564,,0.74658924
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,11_,3,1,3,0,2,54.050142485957835,67.83859769689657,,0.7380045
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,12_,3,0,3,0,2,50.02820248995046,67.34544472322551,,0.7240689
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,13_,3,1,3,1,2,51.47335361131095,67.03150421547554,,0.6185104
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,14_,3,0,3,0,1,49.709874597029405,67.45100390338601,,0.7501128
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,1_,3,1,3,1,2,54.050142485957835,67.83859769689657,,0.7380045
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,2_,3,1,3,1,2,51.10397748061788,67.07569884198911,,0.7236995
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,3_,3,1,3,1,2,51.47335361131095,67.03150421547554,,0.6185104
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,4_,3,1,3,0,2,50.7243107162988,68.08625327461425,,0.74473345
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,5_,3,1,3,1,2,52.89202815200891,67.28755105131293,,0.72216266
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,6_,3,2,3,0,1,54.86004815097058,67.97714352030883,,0.6703477
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,7_,3,1,3,1,2,54.73401630224615,67.92946540475842,,0.7497723
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,8_,3,0,3,0,1,54.664144243700804,67.4565384105778,,0.75078285
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorWA_still_0001_,9_,3,0,3,0,1,48.71147539005328,67.34089644760546,,0.7503801
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,0_,15,3,2,4,0,70.58955825199679,71.29662247856496,,1.3595222
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,10_,15,8,3,11,2,4.339516771556714,78.56535756858625,,0.47585604
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,11_,15,1,2,4,2,34.413130809357746,74.87801881642652,,0.90832293
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,12_,15,3,5,7,1,53.79449646343177,67.29753873619477,,1.1780452
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,13_,15,3,0,1,0,23.82015667009021,74.6131984212071,,0.9494962
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,14_,15,5,2,6,5,26.058432144060163,66.71677940044358,,0.91279376
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,1_,15,6,9,7,8,34.413130809357746,74.87801881642652,,0.90832293
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,2_,15,1,15,8,3,53.79449646343177,67.29753873619477,,1.1780452
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,3_,15,8,9,6,2,39.869652116649846,49.800574939518725,,1.0292325
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,4_,15,7,3,1,2,21.3995649321547,61.79868680554014,,0.8014792
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,5_,15,2,0,0,1,29.389986383605514,55.68579405027488,,1.0143566
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,6_,15,5,5,0,2,29.389986383605514,55.68579405027488,,1.0143566
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,7_,15,4,12,7,5,60.328068968085574,52.365382916102874,,1.1260043
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,8_,15,5,1,2,4,9.513192025390543,65.62442739907449,,0.6762631
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_move_0001_,9_,15,0,4,0,0,27.170583693054677,84.7446206543049,,1.0230211
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,0_,15,9,14,8,7,17.674286264226456,66.71267276766557,,0.55854255
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,10_,15,7,12,7,10,17.674286264226456,66.71267276766557,,0.55854255
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,11_,15,8,12,9,11,20.839974922839506,66.83122229271457,,0.53750473
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,12_,15,9,13,7,7,18.042799961360206,66.9848209662474,,0.5308015
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,13_,15,9,12,7,4,17.387203896366795,66.75092936491745,,0.5403261
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,14_,15,9,13,6,8,15.729673996675448,66.93065073386659,,0.5392736
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,1_,15,9,12,10,11,18.936955053774195,66.86662355438837,,0.55718786
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,2_,15,7,15,4,9,18.042799961360206,66.9848209662474,,0.5308015
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,3_,15,9,14,6,6,18.310484181860602,66.94630469326519,,0.54241
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,4_,15,10,14,6,5,15.729673996675448,66.93065073386659,,0.5392736
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,5_,15,7,12,8,11,19.95611400462963,67.01279286398322,,0.56700826
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,6_,15,9,12,7,10,18.306339691538874,67.56840119571528,,0.6341839
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,7_,15,11,15,6,8,20.185577663636177,67.5467354552971,,0.5832945
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,8_,15,11,13,6,12,18.306339691538874,67.56840119571528,,0.6341839
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoorYT_still_0001_,9_,15,9,12,7,12,20.825994405804636,66.96367622432643,,0.55899096
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,0_,15,5,2,4,1,63.19227325165018,71.18446797975783,,1.3766443
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,10_,15,5,8,5,0,18.276097576529377,71.81640189281062,,0.75570196
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,11_,15,2,14,0,0,86.97219045178245,65.71718567148089,,1.2134153
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,12_,15,5,1,3,1,35.72296391924926,65.4427862187395,,0.9061056
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,13_,15,5,3,5,0,33.991487711867414,76.85743569464809,,1.1144326
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,14_,15,1,8,1,5,74.32754523712903,50.482767861303465,,1.465938
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,1_,15,1,0,4,1,86.97219045178245,65.71718567148089,,1.2134153
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,2_,15,4,9,10,11,17.68450616258325,47.45659009465376,,0.8786214
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,3_,15,2,0,4,0,33.991487711867414,76.85743569464809,,1.1144326
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,4_,15,0,0,0,2,7.5808056510458925,60.31726937349077,,0.7077757
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,5_,15,6,2,2,0,21.216088856090263,71.58372034296755,,0.9318055
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,6_,15,2,1,3,2,11.350548418194991,61.977436685313464,,0.70054406
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,7_,15,2,3,0,0,18.696689303909135,67.44776400681096,,0.85495293
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,8_,15,4,4,1,6,10.639488324719531,65.27524564409089,,0.7956176
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_move_0001_,9_,15,2,6,4,1,32.17759967567898,75.90916245574097,,0.99793065
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,0_,15,8,13,8,11,21.927657214268017,67.02541571475689,,0.58121353
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,10_,15,7,12,6,9,19.363006365681198,66.86659417248087,,0.57589155
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,11_,15,9,12,7,12,21.316514274631814,67.00080637651168,,0.5858867
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,12_,15,11,14,7,7,20.72094955600877,67.50990543342101,,0.6359031
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,13_,15,9,12,8,12,22.209053819444446,67.12063397972645,,0.5884106
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,14_,15,8,13,6,9,21.807735339268007,66.96186501647583,,0.5745434
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,1_,15,8,14,8,9,21.316514274631814,67.00080637651168,,0.5858867
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,2_,15,9,14,7,10,21.846328125,66.95561010163786,,0.57698905
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,3_,15,10,13,8,9,22.209053819444446,67.12063397972645,,0.5884106
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,4_,15,9,13,10,11,22.705760995310815,66.92108557026556,,0.58398825
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,5_,15,11,13,11,9,17.989715470440853,66.9145205387424,,0.59302014
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,6_,15,8,14,7,12,22.705760995310815,66.92108557026556,,0.58398825
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,7_,15,9,14,8,10,21.28841628080464,66.96429381884153,,0.5893984
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,8_,15,8,14,7,11,22.22511188238021,67.53416810884852,,0.59044003
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_indoor_still_0001_,9_,15,11,11,9,9,19.648992993151953,66.62596807490229,,0.81962276
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,0_,3,2,1,1,2,42.25038076922012,34.861878799830244,,1.0725747
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,10_,2,2,0,1,1,42.25038076922012,34.861878799830244,,1.0725747
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,11_,3,3,2,3,3,71.97282307788196,59.974697103025186,,1.3123211
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,12_,3,2,2,1,2,118.11532240724006,62.054965614284235,,1.5916524
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,13_,3,2,3,2,2,90.34875324834579,63.08955025077512,,1.5061876
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,14_,2,2,2,2,2,94.33385760726675,62.654716947374645,,1.3479654
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,1_,3,2,3,3,2,92.54137184366087,60.083127538869896,,1.2820718
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,2_,1,1,1,1,1,92.03541415311597,57.87149364880634,,1.4487087
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,3_,2,2,2,1,1,90.34875324834579,63.08955025077512,,1.5061876
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,4_,2,0,0,0,2,88.93531035665345,55.88501345571601,,1.445296
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,5_,3,1,3,1,1,146.79721113951044,54.16773998119564,,1.8534442
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,6_,3,2,1,2,3,16.045138069914234,67.44780252583254,,0.66400874
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,7_,3,3,1,0,0,16.045138069914234,67.44780252583254,,0.66400874
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,8_,2,0,0,2,1,113.87254066441031,67.41630543749811,,1.5652531
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_panrot_0002_,9_,3,3,3,3,3,59.155983584741875,55.5571799965344,,1.2227442
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,0_,3,2,1,3,0,106.00450137036252,59.941543300471324,,1.4218245
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,10_,3,3,2,3,0,100.27741208617391,59.864489522819255,,1.3947338
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,11_,3,2,2,3,1,106.02421919730989,60.38238287039015,,1.3950707
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,12_,3,3,2,3,0,102.15167549070225,59.900289050772365,,1.4009587
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,13_,3,2,2,3,2,104.40351822588688,60.71844580588684,,1.3849244
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,14_,3,2,2,3,1,99.93193733644769,60.22780922926346,,1.3865675
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,1_,3,3,1,3,0,106.02421919730989,60.38238287039015,,1.3950707
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,2_,3,3,2,1,0,135.26935444359668,58.963984896311764,,1.4424891
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,3_,3,3,2,3,0,104.40351822588688,60.71844580588684,,1.3849244
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,4_,3,3,2,2,0,99.93193733644769,60.22780922926346,,1.3865675
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,5_,3,2,2,3,2,100.86202085178196,60.86515580633076,,1.3714304
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,6_,3,3,2,3,1,106.00450137036252,59.941543300471324,,1.4218245
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,7_,3,2,2,3,2,102.21867621254962,60.35323393357613,,1.3798127
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,8_,3,3,2,3,0,109.85046761412829,59.639420890587964,,1.4016907
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorWA_still_0001_,9_,3,2,2,3,1,106.32221227301613,60.38884349067029,,1.3947842
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,0_,15,6,8,6,5,27.437818554508635,55.85256153729319,,0.7672892
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,10_,14,14,5,11,8,2.1671378278648814,64.25533503223114,,0.2967934
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,11_,15,4,4,2,2,25.81871515788337,40.867263731716946,,0.59287614
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,12_,15,6,5,8,4,28.580624514563265,65.50797472392193,,0.8346693
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,13_,15,15,0,0,5,10.16827734276391,67.99768901355574,,0.5427944
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,14_,15,15,10,15,8,3.6036434216769546,65.46293288429005,,0.38192654
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,1_,15,4,1,1,0,25.81871515788337,40.867263731716946,,0.59287614
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,2_,15,10,5,9,13,28.580624514563265,65.50797472392193,,0.8346693
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,3_,15,10,11,11,9,53.70195116749808,60.34106198869977,,1.2096542
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,4_,15,7,10,2,3,3.6036434216769546,65.46293288429005,,0.38192654
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,5_,15,8,2,7,6,37.57066137390555,49.56728116972917,,0.9191802
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,6_,15,9,11,15,9,46.23637464469532,56.74492245415575,,1.1552732
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,7_,15,14,15,7,8,43.673640732456676,64.55282371789816,,1.1591102
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,8_,15,15,10,15,10,2.898236882180213,65.06361845854165,,0.34351122
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_panrot_0002_,9_,15,15,4,15,0,4.33837287808642,66.27655978665558,,0.39897346
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,0_,15,9,11,12,4,54.41560997110701,60.21797041620701,,1.1069021
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,10_,15,5,9,14,4,54.41560997110701,60.21797041620701,,1.1069021
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,11_,15,9,11,10,6,58.12209780092221,59.674521460127664,,1.0833982
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,12_,15,8,11,11,5,55.05861106443378,59.67855485896554,,1.0504513
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,13_,15,5,10,12,4,54.896043592656554,60.4115065565213,,1.1069971
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,1_,15,7,9,11,4,51.303154186263555,60.06894987124111,,1.1107866
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,2_,15,9,10,13,7,55.05861106443378,59.67855485896554,,1.0504513
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,3_,15,7,11,13,8,53.776133769387,60.48089868496518,,1.1071706
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,4_,15,8,12,12,8,56.16537261714483,58.89320544416035,,1.0520483
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,5_,15,7,10,13,9,55.03450648903323,59.11163323869349,,1.050471
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,6_,15,7,10,12,4,59.32313355388875,59.92964633952067,,1.1114737
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,7_,15,5,12,14,8,57.139826383373276,60.74333342063898,,1.094439
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,8_,15,5,11,13,6,53.07560375822507,60.68090391821136,,1.1057655
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoorYT_still_0001_,9_,15,7,11,11,5,54.77347168018775,59.82832741880915,,1.0630835
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,0_,15,9,8,6,8,47.763030905490204,67.50831747479472,,1.1993638
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,10_,15,9,13,6,5,43.92687547209429,45.0288841269618,,1.0562884
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,11_,15,5,8,12,6,53.42751389565172,64.19310532835279,,1.2452751
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,12_,15,3,5,9,5,26.48462569497937,48.07409471697739,,0.8009687
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,13_,15,7,9,5,2,33.161577370798355,47.97618930737791,,0.90731406
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,14_,15,8,3,8,4,30.84857652582495,32.94309246567946,,0.75733715
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,1_,15,12,15,13,13,53.42751389565172,64.19310532835279,,1.2452751
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,2_,15,15,10,13,8,3.0599869786529252,65.11070766274345,,0.35929576
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,3_,15,5,9,5,2,33.161577370798355,47.97618930737791,,0.90731406
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,4_,15,8,8,4,9,31.747299343621375,55.99246123662037,,0.92849106
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,5_,15,9,3,7,8,43.58284566949918,49.47286887300547,,0.97585344
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,6_,15,5,2,5,9,47.763030905490204,67.50831747479472,,1.1993638
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,7_,15,5,8,14,11,53.64473041960163,56.8807547555487,,1.2072566
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,8_,15,5,6,7,4,39.59752904173832,51.95438266581609,,1.0227995
D06_Apple_iPhone6Plus,D06_Apple_iPhone6Plus_V_outdoor_panrot_0002_,9_,15,15,2,0,1,11.501998899757588,68.03021590059384,,0.57321364
